id,name,birth_year,employment_start
ef6411d1-a4d7-4e49-8630-eef079370d40,Radosław Winnik,1979-07-31 00:00:00,2023-05-17 00:00:00
ff72eb0c-c981-4364-8cf0-e7e1b669255a,Ernest Monkiewicz,1968-03-22 00:00:00,2017-12-12 00:00:00
4d489290-aeb2-4a83-b4df-5f0871111f44,Leon Pietrek,1963-08-23 00:00:00,2019-05-22 00:00:00
18f5b089-1621-4826-97bd-ca6a04e6846b,Olaf Stanisławczyk,1990-06-08 00:00:00,2008-12-20 00:00:00
f6704211-f26d-42a1-9e08-28acd01eb352,Fabian Lemke,1991-02-06 00:00:00,2005-03-07 00:00:00
73088e06-0868-4464-ac30-97ff612e27bc,pani Marianna Zdancewicz,1984-04-29 00:00:00,2000-09-07 00:00:00
7ca6f21f-0597-4535-81d1-0e8d869bc8fc,Monika Kierepka,1965-03-19 00:00:00,2009-11-10 00:00:00
4e4bec20-3f14-4ca4-be7b-9654d008c5dc,Maksymilian Kołata,2002-07-05 00:00:00,2023-04-16 00:00:00
ef4487d1-b1ba-4cc7-a419-89204f427bb5,Filip Mizia,1964-12-26 00:00:00,2023-06-19 00:00:00
ec67d80a-b5d1-4c39-92c0-05df4d528518,Anita Kasiak,1995-04-02 00:00:00,2013-10-07 00:00:00
d45ff41b-9008-461e-859d-d7af27a0ff2d,Emil Mytych,1972-12-29 00:00:00,2005-04-11 00:00:00
cb4a919b-160a-4eef-a0a1-bfda71d68811,Damian Widłak,1969-01-18 00:00:00,2019-02-18 00:00:00
b1c26524-a695-404b-af34-48c74174074f,Adrianna Labudda,1975-09-27 00:00:00,2000-04-07 00:00:00
3442616c-b320-4dd3-acc8-a7ff0038abdc,pani Inga Mielke,1997-11-06 00:00:00,2012-07-20 00:00:00
71b46ad2-9175-4e29-88de-5bd85cf47032,Gaja Gordon,1996-12-29 00:00:00,2022-04-03 00:00:00
d58cfa2d-d1d3-41b7-bf46-654384f14e97,pani Janina Soroko,1969-10-18 00:00:00,2014-08-27 00:00:00
5f4bd83a-0191-4333-b600-0d12deb63626,pani Anita Pronobis,1975-06-07 00:00:00,2004-07-01 00:00:00
efa43f22-c30e-46df-814c-7f0ca4d2b3bd,Paweł Pierchała,1994-05-15 00:00:00,2009-09-11 00:00:00
55908d5f-3dbb-4756-9c19-4b59feaf7148,Borys Liedtke,1960-02-12 00:00:00,2005-04-21 00:00:00
9455f7ed-e2ba-48c8-8e71-82a52356994f,Alan Przewoźna,1983-02-11 00:00:00,2001-12-19 00:00:00
ab0c0d5f-8a12-40b9-946d-8aa42c9a2bd9,pan Daniel Deneka,1993-08-22 00:00:00,2011-05-26 00:00:00
ff84ae0f-1113-4b2e-9c24-3589b5759523,Witold Szott,1968-11-23 00:00:00,2000-03-30 00:00:00
ecb379b5-4e33-4d8c-85b6-9e296eb57ce3,pan Karol Milewczyk,1967-12-17 00:00:00,2002-04-28 00:00:00
2f34f4bb-afe9-425a-89a7-1f3bc7d7e10d,Andrzej Łyp,1975-09-22 00:00:00,2004-05-30 00:00:00
3a825471-e279-455b-8709-c87a0b19951a,Maciej Łaś,1967-06-13 00:00:00,2003-06-21 00:00:00
f6c777ef-740f-4b29-8ecb-05461e252340,Klara Ćmiel,1972-10-19 00:00:00,2006-07-31 00:00:00
908186cf-4300-4deb-b55b-cc094c483cd1,Fryderyk Lademann,1969-08-11 00:00:00,2005-04-13 00:00:00
0293a3e9-80d1-40ec-908e-61eb5311abd8,pan Adam Walusiak,1993-01-27 00:00:00,2008-04-28 00:00:00
2a54e60e-01b8-4e99-9552-46864416e01c,Kazimierz Wujek,2001-12-17 00:00:00,2022-03-13 00:00:00
2a92630d-0b63-4acc-ac4c-0f8a061bc57e,Karina Koterba,1991-08-15 00:00:00,2022-03-14 00:00:00
65f8f43e-aba7-476f-97db-5ec137560a8c,pan Emil Muc,1968-05-28 00:00:00,2018-05-30 00:00:00
d157ea4b-dba3-43cc-b603-86a20b3436a6,Krzysztof Chylak,1963-03-26 00:00:00,2009-08-22 00:00:00
1f0a1f67-5cf8-4326-8e72-71b13b9f935a,Alex Koj,1981-06-18 00:00:00,2018-11-24 00:00:00
1a2f2a3d-eb56-462f-9b1a-dd5dcbd4d49f,Arkadiusz Jarczak,1990-05-15 00:00:00,2002-03-11 00:00:00
cd78c65f-7e37-49c0-b6f0-7ba94dea4d59,Julita Arendarczyk,1988-10-27 00:00:00,2001-08-23 00:00:00
3173455c-5185-490a-a030-f5acc9eda9b6,Sylwia Gryta,2005-07-19 00:00:00,2021-07-13 00:00:00
3dbe46f1-cb6b-4a14-9c36-65d5ded67849,Sebastian Rejmak,1991-06-30 00:00:00,2002-09-27 00:00:00
d8f73a85-0b33-4581-ab7e-536a6e23dd17,Natasza Paleń,2003-03-08 00:00:00,2019-12-28 00:00:00
e4f22105-9af3-4793-af3b-b7d53ed92e8a,Eliza Pituła,1990-03-28 00:00:00,2024-08-05 00:00:00
e8b6cd41-803a-454e-a875-d271f54a7cb1,Liwia Mikusek,2004-06-15 00:00:00,2020-11-11 00:00:00
31eef45c-ab68-47c0-b298-f5da4d887425,Elżbieta Kaźmierczyk,2003-09-01 00:00:00,2006-03-08 00:00:00
24fa8f4c-bf68-4ba7-a32c-2077203dc745,pani Ida Grzela,1980-10-18 00:00:00,2012-11-06 00:00:00
693de5a6-de41-4b9e-b8bf-1bdb8629658a,Antoni Strug,1969-08-11 00:00:00,2019-04-03 00:00:00
34f9d8e7-0f46-45f9-9fc6-fe324a13a808,Grzegorz Jędrusiak,1991-12-07 00:00:00,2013-04-25 00:00:00
e21b445c-f300-49b0-a93c-a7d7a3623731,Apolonia Osial,1986-08-04 00:00:00,2024-11-02 00:00:00
a3534025-fc69-4510-84b1-af3c4ba824de,pani Sylwia Nytko,1989-03-29 00:00:00,2018-03-09 00:00:00
d14434c1-8d89-42a3-bdeb-7b6f415a4292,Franciszek Watras,1963-07-30 00:00:00,2022-09-19 00:00:00
68f0d4cc-c7c5-4859-a82b-72f4eaef0344,Jacek Kloch,1984-07-02 00:00:00,2018-05-22 00:00:00
6179b46d-e70e-4646-a0ab-a183e1a8f18a,pan Tadeusz Pokusa,1965-02-25 00:00:00,2022-05-30 00:00:00
c609658a-41c9-41c3-9fb8-21c85b9caba4,pani Sandra Polnik,1972-06-17 00:00:00,2006-07-23 00:00:00
7d444844-abb2-4a23-bf5d-1146cb366196,Leonard Białk,1988-02-20 00:00:00,2003-02-18 00:00:00
516fa591-2c2f-4cff-9553-d8ccfc349c25,Olga Matyjaszek,1988-10-12 00:00:00,2000-05-18 00:00:00
c17073bb-4ad1-4371-9819-0ffaf4cdd04e,pan Leonard Bobik,1986-03-07 00:00:00,2014-04-22 00:00:00
f3c9b590-0e28-4962-8e1a-55e8bd10724f,Apolonia Pietraś,1989-04-14 00:00:00,2017-09-11 00:00:00
d3f142d7-b692-4f36-b952-3a8139d46af6,Ewa Siewiera,1975-01-18 00:00:00,2015-08-25 00:00:00
b96f4163-c927-475e-ac48-f39612f1cabf,Mieszko Ślebioda,1986-10-07 00:00:00,2013-04-21 00:00:00
6a294a7f-b80a-4b1c-823c-1393dd413543,Daniel Łabaj,1964-04-06 00:00:00,2000-07-12 00:00:00
d7b7db4d-1ef6-4e4a-9bd3-923b3f80bcfe,pan Tobiasz Cyganik,2001-08-12 00:00:00,2007-05-02 00:00:00
553e279d-8e6f-4507-befd-3e65da5a7ba6,Ida Zugaj,2002-06-08 00:00:00,2023-03-04 00:00:00
858adeaf-ab5d-4d78-8ec6-b88bca1fe3e9,pani Liwia Bartela,1963-04-26 00:00:00,2010-11-17 00:00:00
683de879-643f-4015-b991-e53e0d9d4972,Marianna Peciak,1975-10-02 00:00:00,2013-03-20 00:00:00
40eb427a-6e84-4230-bb8e-49828164a3ca,pani Angelika Kreczmer,1999-12-13 00:00:00,2013-06-09 00:00:00
